org_code,month_key,month_start,fy,is_winter,winter_label,total_incomplete,within_18wk,over_52wk,over_65wk,over_78wk,over_104wk,pct_within_18wk,waiting_per_10k_catchment
NT423,202405,2024-05-01,2024-25,false,,746.0,410.0,12.0,0.0,0.0,0.0,0.5495978552278821,
NVC27,202405,2024-05-01,2024-25,false,,1975.0,1386.0,11.0,1.0,0.0,0.0,0.7017721518987342,
R1A,202405,2024-05-01,2024-25,false,,65.0,64.0,0.0,0.0,0.0,0.0,0.9846153846153847,
RV3,202405,2024-05-01,2024-25,false,,1756.0,1003.0,65.0,,,,0.5711845102505695,
RW5,202405,2024-05-01,2024-25,false,,1371.0,1309.0,0.0,0.0,0.0,0.0,0.9547775346462436,
ACG26,202406,2024-06-01,2024-25,false,,639.0,616.0,2.0,0.0,0.0,0.0,0.9640062597809077,
E3D4A,202406,2024-06-01,2024-25,false,,108.0,108.0,0.0,0.0,0.0,0.0,1.0,
L6O7H,202406,2024-06-01,2024-25,false,,699.0,693.0,0.0,0.0,0.0,0.0,0.9914163090128756,
NEY,202406,2024-06-01,2024-25,false,,4230.0,1885.0,142.0,26.0,8.0,2.0,0.44562647754137114,
NMG,202406,2024-06-01,2024-25,false,,16325.0,14164.0,10.0,1.0,0.0,0.0,0.8676263399693721,
NRP,202406,2024-06-01,2024-25,false,,439.0,399.0,,,,,0.908883826879271,
NT219,202406,2024-06-01,2024-25,false,,193.0,143.0,1.0,0.0,0.0,0.0,0.7409326424870466,
NT230,202406,2024-06-01,2024-25,false,,1460.0,1166.0,20.0,2.0,,,0.7986301369863014,
NT302,202406,2024-06-01,2024-25,false,,929.0,500.0,14.0,2.0,1.0,0.0,0.5382131324004306,
NT315,202406,2024-06-01,2024-25,false,,588.0,584.0,0.0,0.0,0.0,0.0,0.9931972789115646,
NT316,202406,2024-06-01,2024-25,false,,554.0,539.0,0.0,0.0,0.0,0.0,0.9729241877256317,
NT318,202406,2024-06-01,2024-25,false,,215.0,213.0,0.0,0.0,0.0,0.0,0.9906976744186047,
NT436,202406,2024-06-01,2024-25,false,,1192.0,768.0,2.0,2.0,0.0,0.0,0.6442953020134228,
R0D,202406,2024-06-01,2024-25,false,,67977.0,41534.0,2999.0,472.0,0.0,0.0,0.6110007796754785,1323.055423637765
RAE,202406,2024-06-01,2024-25,false,,35374.0,22749.0,464.0,76.0,,,0.6430994515746028,875.1673070309774
RAJ,202406,2024-06-01,2024-25,false,,168084.0,89088.0,8740.0,1970.0,18.0,0.0,0.5300207039337475,1543.2216648181745
RCU,202406,2024-06-01,2024-25,false,,13556.0,8679.0,473.0,87.0,2.0,0.0,0.6402331071112423,1622.948268224646
RCX,202406,2024-06-01,2024-25,false,,26762.0,15688.0,609.0,21.0,2.0,0.0,0.5862043195575817,1299.3154342865466
REF,202406,2024-06-01,2024-25,false,,43094.0,29259.0,1394.0,351.0,26.0,,0.6789576275119507,1019.4069111691457
RLT,202406,2024-06-01,2024-25,false,,16958.0,10292.0,225.0,9.0,0.0,0.0,0.6069111923575894,932.7063223606414
NT447,202406,2024-06-01,2024-25,false,,470.0,351.0,4.0,1.0,1.0,0.0,0.7468085106382979,
NVC0I,202406,2024-06-01,2024-25,false,,1584.0,1097.0,29.0,4.0,0.0,0.0,0.6925505050505051,
NVC1H,202406,2024-06-01,2024-25,false,,3624.0,2285.0,88.0,30.0,2.0,0.0,0.6305187637969095,
RY6,202406,2024-06-01,2024-25,false,,316.0,7.0,8.0,3.0,0.0,0.0,0.022151898734177215,
Z5J5V,202406,2024-06-01,2024-25,false,,94.0,94.0,0.0,0.0,0.0,0.0,1.0,
ACG20,202407,2024-07-01,2024-25,false,,177.0,177.0,0.0,0.0,0.0,0.0,1.0,
AHP,202407,2024-07-01,2024-25,false,,1731.0,1147.0,3.0,0.0,0.0,0.0,0.6626227614095899,
B4N1U,202407,2024-07-01,2024-25,false,,353.0,351.0,0.0,0.0,0.0,0.0,0.9943342776203966,
J7V1N,202407,2024-07-01,2024-25,false,,144.0,144.0,0.0,0.0,0.0,0.0,1.0,
N6Z0R,202407,2024-07-01,2024-25,false,,11.0,11.0,0.0,0.0,0.0,0.0,1.0,
NPG22,202407,2024-07-01,2024-25,false,,100.0,100.0,0.0,0.0,0.0,0.0,1.0,
NT322,202407,2024-07-01,2024-25,false,,841.0,507.0,10.0,0.0,0.0,0.0,0.6028537455410226,
NT402,202407,2024-07-01,2024-25,false,,527.0,484.0,0.0,0.0,0.0,0.0,0.9184060721062619,
NT412,202407,2024-07-01,2024-25,false,,1452.0,1183.0,2.0,0.0,0.0,0.0,0.8147382920110193,
NT440,202407,2024-07-01,2024-25,false,,537.0,434.0,2.0,0.0,0.0,0.0,0.8081936685288641,
RA2,202407,2024-07-01,2024-25,false,,38416.0,21175.0,1515.0,329.0,33.0,0.0,0.5512026239067055,1172.3990600299082
RAE,202407,2024-07-01,2024-25,false,,35401.0,22406.0,499.0,65.0,2.0,,0.6329199740120336,875.8352981343256
RBV,202407,2024-07-01,2024-25,false,,2383.0,2317.0,,,,,0.9723038187159043,410.8833215511147
RCF,202407,2024-07-01,2024-25,false,,14779.0,9352.0,420.0,1.0,,,0.6327897692672034,825.0386588586007
RCU,202407,2024-07-01,2024-25,false,,13540.0,8590.0,468.0,73.0,1.0,0.0,0.6344165435745938,1621.0327199588157
REP,202407,2024-07-01,2024-25,false,,17043.0,8411.0,819.0,68.0,,,0.4935163996948894,1330.0815546103718
RGM,202407,2024-07-01,2024-25,false,,7277.0,4785.0,47.0,6.0,1.0,,0.6575511886766525,643.7316443154878
RH5,202407,2024-07-01,2024-25,false,,57442.0,37419.0,1842.0,426.0,15.0,0.0,0.6514223042373176,1228.1988398372437
RJ1,202407,2024-07-01,2024-25,false,,139129.0,77143.0,6574.0,1124.0,46.0,0.0,0.5544710304825019,1707.7496771786148
RM1,202407,2024-07-01,2024-25,false,,87062.0,44899.0,6788.0,1896.0,199.0,0.0,0.5157129402035331,1438.3661223491783
RN3,202407,2024-07-01,2024-25,false,,43449.0,22799.0,1941.0,269.0,3.0,1.0,0.5247301433864991,1199.8840131451768
ACG22,202408,2024-08-01,2024-25,false,,251.0,249.0,0.0,0.0,0.0,0.0,0.9920318725099602,
ACM,202408,2024-08-01,2024-25,false,,12.0,12.0,,,,,1.0,
ADP02,202408,2024-08-01,2024-25,false,,1623.0,1445.0,0.0,0.0,0.0,0.0,0.8903265557609366,
B9M3W,202408,2024-08-01,2024-25,false,,225.0,223.0,0.0,0.0,0.0,0.0,0.9911111111111112,
J3J8Z,202408,2024-08-01,2024-25,false,,470.0,455.0,0.0,0.0,0.0,0.0,0.9680851063829787,
NFH,202408,2024-08-01,2024-25,false,,835.0,788.0,1.0,0.0,0.0,0.0,0.9437125748502994,
NNE,202408,2024-08-01,2024-25,false,,5657.0,4946.0,2.0,0.0,0.0,0.0,0.8743150079547464,
NQM01,202408,2024-08-01,2024-25,false,,134.0,128.0,,,,,0.9552238805970149,
NT210,202408,2024-08-01,2024-25,false,,314.0,259.0,1.0,,,,0.8248407643312102,
NT212,202408,2024-08-01,2024-25,false,,772.0,550.0,23.0,14.0,11.0,7.0,0.7124352331606217,
NT226,202408,2024-08-01,2024-25,false,,365.0,327.0,9.0,3.0,0.0,0.0,0.8958904109589041,
NT308,202408,2024-08-01,2024-25,false,,695.0,537.0,3.0,1.0,0.0,0.0,0.7726618705035971,
NT314,202408,2024-08-01,2024-25,false,,1938.0,1422.0,32.0,4.0,0.0,0.0,0.7337461300309598,
NT337,202408,2024-08-01,2024-25,false,,3507.0,3194.0,0.0,0.0,0.0,0.0,0.9107499287140006,
NT345,202408,2024-08-01,2024-25,false,,299.0,274.0,1.0,0.0,0.0,0.0,0.9163879598662207,
NT409,202408,2024-08-01,2024-25,false,,630.0,524.0,7.0,1.0,0.0,0.0,0.8317460317460318,
NT423,202408,2024-08-01,2024-25,false,,751.0,386.0,17.0,1.0,0.0,0.0,0.5139813581890812,
NT427,202408,2024-08-01,2024-25,false,,1048.0,835.0,30.0,4.0,0.0,0.0,0.7967557251908397,
RA9,202408,2024-08-01,2024-25,false,,33997.0,20393.0,1753.0,374.0,11.0,0.0,0.5998470453275289,1402.1058188401912
RHQ,202408,2024-08-01,2024-25,false,,96720.0,59774.0,3807.0,526.0,9.0,,0.6180107526881721,1442.5658342182821
T4I8V,202408,2024-08-01,2024-25,false,,45.0,45.0,0.0,0.0,0.0,0.0,1.0,
Z9Z1G,202408,2024-08-01,2024-25,false,,127.0,126.0,0.0,0.0,0.0,0.0,0.9921259842519685,
ACG40,202409,2024-09-01,2024-25,false,,410.0,398.0,0.0,0.0,0.0,0.0,0.9707317073170731,
GEC01,202409,2024-09-01,2024-25,false,,200.0,200.0,,,,,1.0,
J7V1N,202409,2024-09-01,2024-25,false,,135.0,132.0,0.0,0.0,0.0,0.0,0.9777777777777777,
K8I4X,202409,2024-09-01,2024-25,false,,1808.0,1337.0,34.0,4.0,0.0,0.0,0.7394911504424779,
NPG19,202409,2024-09-01,2024-25,false,,191.0,190.0,0.0,0.0,0.0,0.0,0.9947643979057592,
NPG20,202409,2024-09-01,2024-25,false,,211.0,209.0,0.0,0.0,0.0,0.0,0.990521327014218,
NT229,202409,2024-09-01,2024-25,false,,390.0,214.0,21.0,5.0,1.0,,0.5487179487179488,
NT230,202409,2024-09-01,2024-25,false,,1178.0,917.0,11.0,1.0,,,0.7784380305602716,
NT317,202409,2024-09-01,2024-25,false,,267.0,167.0,5.0,2.0,1.0,0.0,0.6254681647940075,
NT332,202409,2024-09-01,2024-25,false,,1042.0,785.0,7.0,0.0,0.0,0.0,0.753358925143954,
NT348,202409,2024-09-01,2024-25,false,,1155.0,929.0,1.0,0.0,0.0,0.0,0.8043290043290043,
NT351,202409,2024-09-01,2024-25,false,,3020.0,3013.0,0.0,0.0,0.0,0.0,0.997682119205298,
NT401,202409,2024-09-01,2024-25,false,,719.0,654.0,1.0,1.0,0.0,0.0,0.9095966620305981,
NT431,202409,2024-09-01,2024-25,false,,150.0,110.0,0.0,0.0,0.0,0.0,0.7333333333333333,
NT437,202409,2024-09-01,2024-25,false,,762.0,532.0,6.0,0.0,0.0,0.0,0.6981627296587927,
NT440,202409,2024-09-01,2024-25,false,,535.0,411.0,4.0,2.0,1.0,0.0,0.7682242990654206,
NT443,202409,2024-09-01,2024-25,false,,335.0,288.0,8.0,1.0,0.0,0.0,0.8597014925373134,
RBN,202409,2024-09-01,2024-25,false,,81782.0,47180.0,2463.0,158.0,2.0,0.0,0.576899562250862,1409.329817849696
RC9,202409,2024-09-01,2024-25,false,,100391.0,52461.0,4334.0,345.0,31.0,0.0,0.522566763952944,1597.3161410219284
TAD,202409,2024-09-01,2024-25,false,,585.0,373.0,21.0,1.0,0.0,0.0,0.6376068376068376,
V8N5R,202409,2024-09-01,2024-25,false,,223.0,220.0,0.0,0.0,0.0,0.0,0.9865470852017937,
A4Q9X,202410,2024-10-01,2024-25,false,,188.0,185.0,0.0,0.0,0.0,0.0,0.9840425531914894,
ACG12,202410,2024-10-01,2024-25,false,,495.0,485.0,0.0,0.0,0.0,0.0,0.9797979797979798,
ACG20,202410,2024-10-01,2024-25,false,,149.0,144.0,0.0,0.0,0.0,0.0,0.9664429530201343,
ACG22,202410,2024-10-01,2024-25,false,,445.0,442.0,0.0,0.0,0.0,0.0,0.9932584269662922,
E1U4T,202410,2024-10-01,2024-25,false,,163.0,160.0,0.0,0.0,0.0,0.0,0.9815950920245399,
GEC01,202410,2024-10-01,2024-25,false,,153.0,153.0,,,,,1.0,
H4I8B,202410,2024-10-01,2024-25,false,,3082.0,2376.0,14.0,2.0,1.0,0.0,0.7709279688513953,
I2C7H,202410,2024-10-01,2024-25,false,,201.0,197.0,0.0,0.0,0.0,0.0,0.9800995024875622,
NPG23,202410,2024-10-01,2024-25,false,,111.0,110.0,0.0,0.0,0.0,0.0,0.990990990990991,
NRL,202410,2024-10-01,2024-25,false,,556.0,556.0,,,,,1.0,
NT202,202410,2024-10-01,2024-25,false,,441.0,285.0,18.0,4.0,,,0.6462585034013606,
NT206,202410,2024-10-01,2024-25,false,,305.0,227.0,3.0,,,,0.7442622950819672,
NT235,202410,2024-10-01,2024-25,false,,195.0,143.0,6.0,,,,0.7333333333333333,
NT302,202410,2024-10-01,2024-25,false,,800.0,406.0,12.0,1.0,0.0,0.0,0.5075,
NT30A,202410,2024-10-01,2024-25,false,,454.0,369.0,0.0,0.0,0.0,0.0,0.8127753303964758,
NT339,202410,2024-10-01,2024-25,false,,970.0,945.0,0.0,0.0,0.0,0.0,0.9742268041237113,
NT343,202410,2024-10-01,2024-25,false,,450.0,267.0,1.0,0.0,0.0,0.0,0.5933333333333334,
NT347,202410,2024-10-01,2024-25,false,,2569.0,2025.0,5.0,0.0,0.0,0.0,0.7882444530945893,
NT351,202410,2024-10-01,2024-25,false,,3417.0,3417.0,0.0,0.0,0.0,0.0,1.0,
NT410,202410,2024-10-01,2024-25,false,,463.0,283.0,1.0,0.0,0.0,0.0,0.6112311015118791,
NT455,202410,2024-10-01,2024-25,false,,179.0,150.0,0.0,0.0,0.0,0.0,0.8379888268156425,
RD1,202410,2024-10-01,2024-25,false,,39189.0,24609.0,576.0,22.0,2.0,0.0,0.6279568246191534,950.1953053965391
REM,202410,2024-10-01,2024-25,false,,71494.0,39043.0,2143.0,151.0,1.0,0.0,0.5461017707779674,1433.432044606535
RHM,202410,2024-10-01,2024-25,false,,60879.0,38602.0,1243.0,24.0,5.0,,0.6340774322837103,959.5101500441307
RHW,202410,2024-10-01,2024-25,false,,33678.0,27414.0,12.0,2.0,,,0.8140032068412614,696.805429115286
RLQ,202410,2024-10-01,2024-25,false,,28761.0,15993.0,865.0,42.0,4.0,1.0,0.5560655053718577,1648.1192839296766
RPG,202410,2024-10-01,2024-25,false,,2144.0,1168.0,171.0,,,,0.5447761194029851,
ACG13,202411,2024-11-01,2024-25,false,,162.0,148.0,0.0,0.0,0.0,0.0,0.9135802469135802,
ACG19,202411,2024-11-01,2024-25,false,,703.0,700.0,0.0,0.0,0.0,0.0,0.9957325746799431,
AHP,202411,2024-11-01,2024-25,false,,2236.0,1134.0,0.0,0.0,0.0,0.0,0.5071556350626119,
D5P5H,202411,2024-11-01,2024-25,false,,155.0,153.0,0.0,0.0,0.0,0.0,0.9870967741935484,
DXV,202411,2024-11-01,2024-25,false,,8962.0,7304.0,30.0,4.0,1.0,0.0,0.8149966525329168,
H1T2P,202411,2024-11-01,2024-25,false,,28.0,28.0,0.0,0.0,0.0,0.0,1.0,
NCR,202411,2024-11-01,2024-25,false,,968.0,900.0,,,,,0.9297520661157025,
NPG06,202411,2024-11-01,2024-25,false,,184.0,183.0,0.0,0.0,0.0,0.0,0.9945652173913043,
NPG13,202411,2024-11-01,2024-25,false,,146.0,145.0,0.0,0.0,0.0,0.0,0.9931506849315068,
NPG16,202411,2024-11-01,2024-25,false,,328.0,323.0,0.0,0.0,0.0,0.0,0.9847560975609756,
NT316,202411,2024-11-01,2024-25,false,,526.0,509.0,0.0,0.0,0.0,0.0,0.967680608365019,
NT422,202411,2024-11-01,2024-25,false,,4501.0,2964.0,57.0,7.0,1.0,1.0,0.6585203288158187,
NT424,202411,2024-11-01,2024-25,false,,1536.0,1348.0,3.0,1.0,0.0,0.0,0.8776041666666666,
NT447,202411,2024-11-01,2024-25,false,,530.0,375.0,5.0,0.0,0.0,0.0,0.7075471698113207,
RCB,202411,2024-11-01,2024-25,false,,43827.0,24303.0,1305.0,28.0,0.0,0.0,0.5545211855705388,896.8555724266075
RCF,202411,2024-11-01,2024-25,false,,14010.0,9463.0,297.0,3.0,1.0,,0.6754461099214847,782.1091826652004
RET,202411,2024-11-01,2024-25,false,,19752.0,11351.0,409.0,11.0,,,0.5746759821790198,5593.249136319873
RJ6,202411,2024-11-01,2024-25,false,,33920.0,23968.0,449.0,30.0,5.0,4.0,0.7066037735849057,1311.5109054142356
RJN,202411,2024-11-01,2024-25,false,,12761.0,7804.0,247.0,23.0,1.0,0.0,0.61155081890134,1051.4043717197683
RN5,202411,2024-11-01,2024-25,false,,52357.0,30687.0,1610.0,76.0,4.0,1.0,0.586110739729167,1118.4119178787407
RN7,202411,2024-11-01,2024-25,false,,30583.0,19970.0,651.0,48.0,3.0,0.0,0.652977144165059,993.7902326956759
RWX,202411,2024-11-01,2024-25,false,,121.0,121.0,,,,,1.0,
TAD,202411,2024-11-01,2024-25,false,,489.0,280.0,21.0,1.0,0.0,0.0,0.5725971370143149,
V5F1D,202411,2024-11-01,2024-25,false,,104.0,104.0,0.0,0.0,0.0,0.0,1.0,
Z2L9B,202411,2024-11-01,2024-25,false,,156.0,156.0,0.0,0.0,0.0,0.0,1.0,
AAV,202412,2024-12-01,2024-25,true,2024-25,3674.0,3426.0,4.0,1.0,0.0,0.0,0.9324986390854655,
ACG39,202412,2024-12-01,2024-25,true,2024-25,193.0,181.0,0.0,0.0,0.0,0.0,0.9378238341968912,
AHP,202412,2024-12-01,2024-25,true,2024-25,2209.0,1058.0,2.0,0.0,0.0,0.0,0.4789497510185604,
AJ8,202412,2024-12-01,2024-25,true,2024-25,57.0,57.0,,,,,1.0,
F1Y1H,202412,2024-12-01,2024-25,true,2024-25,38.0,38.0,0.0,0.0,0.0,0.0,1.0,
G4H0I,202412,2024-12-01,2024-25,true,2024-25,231.0,231.0,0.0,0.0,0.0,0.0,1.0,
H2K1G,202412,2024-12-01,2024-25,true,2024-25,103.0,102.0,0.0,0.0,0.0,0.0,0.9902912621359223,
K9J3O,202412,2024-12-01,2024-25,true,2024-25,106.0,106.0,0.0,0.0,0.0,0.0,1.0,
M7C9Q,202412,2024-12-01,2024-25,true,2024-25,308.0,302.0,0.0,0.0,0.0,0.0,0.9805194805194806,
NMG,202412,2024-12-01,2024-25,true,2024-25,12058.0,11160.0,0.0,0.0,0.0,0.0,0.9255266213302372,
NT206,202412,2024-12-01,2024-25,true,2024-25,332.0,255.0,,,,,0.7680722891566265,
NT218,202412,2024-12-01,2024-25,true,2024-25,285.0,124.0,61.0,32.0,13.0,,0.43508771929824563,
NT316,202412,2024-12-01,2024-25,true,2024-25,493.0,477.0,0.0,0.0,0.0,0.0,0.9675456389452333,
NT318,202412,2024-12-01,2024-25,true,2024-25,270.0,254.0,0.0,0.0,0.0,0.0,0.9407407407407408,
NT410,202412,2024-12-01,2024-25,true,2024-25,520.0,397.0,0.0,0.0,0.0,0.0,0.7634615384615384,
NT418,202412,2024-12-01,2024-25,true,2024-25,408.0,332.0,3.0,0.0,0.0,0.0,0.8137254901960784,
NT422,202412,2024-12-01,2024-25,true,2024-25,4376.0,2837.0,51.0,7.0,1.0,0.0,0.648308957952468,
NT443,202412,2024-12-01,2024-25,true,2024-25,307.0,253.0,0.0,0.0,0.0,0.0,0.8241042345276873,
NT490,202412,2024-12-01,2024-25,true,2024-25,720.0,673.0,0.0,0.0,0.0,0.0,0.9347222222222222,
RAX,202412,2024-12-01,2024-25,true,2024-25,40069.0,22605.0,196.0,0.0,0.0,0.0,0.5641518380793132,1187.6202247257615
RCU,202412,2024-12-01,2024-25,true,2024-25,12318.0,7939.0,435.0,90.0,5.0,0.0,0.6445039779184932,1474.7327211560334
REF,202412,2024-12-01,2024-25,true,2024-25,41483.0,28394.0,587.0,33.0,1.0,,0.6844731576790493,981.2980205139851
RGP,202412,2024-12-01,2024-25,true,2024-25,31669.0,17333.0,1474.0,154.0,6.0,0.0,0.5473175660740788,1556.0250583466404
RN5,202412,2024-12-01,2024-25,true,2024-25,51952.0,29859.0,1433.0,46.0,2.0,,0.5747420696027102,1109.760604267554
RNA,202412,2024-12-01,2024-25,true,2024-25,45373.0,26405.0,1010.0,1.0,0.0,0.0,0.5819540255217861,1233.4311966509
RRE,202412,2024-12-01,2024-25,true,2024-25,5176.0,4979.0,0.0,0.0,0.0,0.0,0.9619397217928902,
NEQ,202501,2025-01-01,2024-25,true,2024-25,700.0,693.0,0.0,0.0,0.0,0.0,0.99,
NPG02,202501,2025-01-01,2024-25,true,2024-25,157.0,157.0,0.0,0.0,0.0,0.0,1.0,
NT241,202501,2025-01-01,2024-25,true,2024-25,513.0,399.0,21.0,13.0,2.0,1.0,0.7777777777777778,
NT406,202501,2025-01-01,2024-25,true,2024-25,1376.0,1018.0,18.0,8.0,1.0,0.0,0.7398255813953488,
RAL,202501,2025-01-01,2024-25,true,2024-25,143227.0,82639.0,3350.0,261.0,32.0,0.0,0.5769792008490019,1591.8603694820538
RDE,202501,2025-01-01,2024-25,true,2024-25,91288.0,49767.0,3219.0,24.0,0.0,0.0,0.5451647533082113,1332.6384600674144
RFF,202501,2025-01-01,2024-25,true,2024-25,22103.0,16055.0,92.0,2.0,0.0,0.0,0.7263719857032982,986.6089363031737
RN5,202501,2025-01-01,2024-25,true,2024-25,51990.0,30261.0,1560.0,108.0,4.0,1.0,0.5820542412002309,1110.5723324582334
B5M7B,202502,2025-02-01,2024-25,true,2024-25,783.0,778.0,0.0,0.0,0.0,0.0,0.9936143039591315,
B9J4U,202502,2025-02-01,2024-25,true,2024-25,158.0,153.0,0.0,0.0,0.0,0.0,0.9683544303797469,
G3Z1Q,202502,2025-02-01,2024-25,true,2024-25,3091.0,2324.0,38.0,6.0,2.0,0.0,0.7518602394047234,
H1T2P,202502,2025-02-01,2024-25,true,2024-25,50.0,50.0,0.0,0.0,0.0,0.0,1.0,
K9J3O,202502,2025-02-01,2024-25,true,2024-25,95.0,93.0,0.0,0.0,0.0,0.0,0.9789473684210527,
N6Z0R,202502,2025-02-01,2024-25,true,2024-25,33.0,33.0,0.0,0.0,0.0,0.0,1.0,
NLE01,202502,2025-02-01,2024-25,true,2024-25,599.0,594.0,0.0,,,,0.991652754590985,
NPG11,202502,2025-02-01,2024-25,true,2024-25,301.0,290.0,0.0,0.0,0.0,0.0,0.9634551495016611,
NT216,202502,2025-02-01,2024-25,true,2024-25,480.0,171.0,156.0,114.0,67.0,8.0,0.35625,
NT304,202502,2025-02-01,2024-25,true,2024-25,441.0,307.0,1.0,0.0,0.0,0.0,0.6961451247165533,
NT321,202502,2025-02-01,2024-25,true,2024-25,1624.0,1333.0,9.0,1.0,1.0,0.0,0.8208128078817734,
NT325,202502,2025-02-01,2024-25,true,2024-25,506.0,472.0,1.0,0.0,0.0,0.0,0.932806324110672,
NT350,202502,2025-02-01,2024-25,true,2024-25,1225.0,991.0,1.0,0.0,0.0,0.0,0.8089795918367347,
NTE02,202502,2025-02-01,2024-25,true,2024-25,2883.0,1943.0,66.0,13.0,1.0,0.0,0.6739507457509538,
RA2,202502,2025-02-01,2024-25,true,2024-25,32747.0,19002.0,1287.0,74.0,7.0,0.0,0.580266894677375,999.3896298104801
RBS,202502,2025-02-01,2024-25,true,2024-25,22309.0,12669.0,322.0,12.0,0.0,0.0,0.5678873997041552,1898.977689629636
RD8,202502,2025-02-01,2024-25,true,2024-25,31853.0,14651.0,1763.0,96.0,7.0,0.0,0.45995667598028445,1098.6369217609647
RFF,202502,2025-02-01,2024-25,true,2024-25,22767.0,16448.0,100.0,1.0,0.0,0.0,0.7224491588702947,1016.2478239521492
RJ1,202502,2025-02-01,2024-25,true,2024-25,120951.0,72928.0,2659.0,76.0,7.0,0.0,0.6029549156269894,1484.6224094504425
RJC,202502,2025-02-01,2024-25,true,2024-25,31906.0,20493.0,472.0,36.0,3.0,0.0,0.6422929856453332,1132.350018454899
RN5,202502,2025-02-01,2024-25,true,2024-25,51456.0,30010.0,1412.0,81.0,3.0,,0.5832167288557214,1099.1654152523727
T8V3L,202502,2025-02-01,2024-25,true,2024-25,92.0,87.0,0.0,0.0,0.0,0.0,0.9456521739130435,
ACG31,202503,2025-03-01,2024-25,false,,477.0,476.0,0.0,0.0,0.0,0.0,0.9979035639412998,
ACG38,202503,2025-03-01,2024-25,false,,420.0,392.0,0.0,0.0,0.0,0.0,0.9333333333333333,
D5P5H,202503,2025-03-01,2024-25,false,,139.0,135.0,0.0,0.0,0.0,0.0,0.9712230215827338,
E3D4A,202503,2025-03-01,2024-25,false,,212.0,203.0,0.0,0.0,0.0,0.0,0.9575471698113207,
H4J9P,202503,2025-03-01,2024-25,false,,723.0,659.0,0.0,0.0,0.0,0.0,0.9114799446749654,
NT205,202503,2025-03-01,2024-25,false,,766.0,313.0,46.0,29.0,15.0,1.0,0.4086161879895561,
NT343,202503,2025-03-01,2024-25,false,,363.0,267.0,0.0,0.0,0.0,0.0,0.7355371900826446,
NT3X3,202503,2025-03-01,2024-25,false,,1039.0,937.0,4.0,0.0,0.0,0.0,0.9018286814244466,
NT406,202503,2025-03-01,2024-25,false,,1452.0,1052.0,13.0,5.0,1.0,0.0,0.7245179063360881,
NT421,202503,2025-03-01,2024-25,false,,908.0,724.0,9.0,4.0,1.0,0.0,0.7973568281938326,
NT446,202503,2025-03-01,2024-25,false,,624.0,420.0,6.0,1.0,1.0,0.0,0.6730769230769231,
RCX,202503,2025-03-01,2024-25,false,,25512.0,14763.0,548.0,3.0,0.0,0.0,0.5786688617121355,1238.6269845123077
RL4,202503,2025-03-01,2024-25,false,,88354.0,45467.0,2090.0,2.0,0.0,0.0,0.5146003576521719,1868.2691962048468
ACG37,202504,2025-04-01,2025-26,false,,563.0,561.0,0.0,0.0,0.0,0.0,0.9964476021314387,
G4H0I,202504,2025-04-01,2025-26,false,,462.0,460.0,0.0,0.0,0.0,0.0,0.9956709956709957,
G6S7A,202504,2025-04-01,2025-26,false,,247.0,240.0,0.0,0.0,0.0,0.0,0.97165991902834,
M9U8M,202504,2025-04-01,2025-26,false,,104.0,104.0,,,,,1.0,
NPG01,202504,2025-04-01,2025-26,false,,173.0,165.0,0.0,0.0,0.0,0.0,0.953757225433526,
NPG20,202504,2025-04-01,2025-26,false,,243.0,233.0,0.0,0.0,0.0,0.0,0.9588477366255144,
NT202,202504,2025-04-01,2025-26,false,,522.0,326.0,6.0,2.0,,,0.6245210727969349,
NT347,202504,2025-04-01,2025-26,false,,3486.0,2745.0,24.0,6.0,1.0,0.0,0.7874354561101549,
NT364,202504,2025-04-01,2025-26,false,,426.0,327.0,0.0,0.0,0.0,0.0,0.7676056338028169,
NTP13,202504,2025-04-01,2025-26,false,,2139.0,1509.0,5.0,0.0,0.0,0.0,0.7054698457223001,
NTP15,202504,2025-04-01,2025-26,false,,5952.0,4338.0,8.0,1.0,1.0,1.0,0.7288306451612904,
RAN,202504,2025-04-01,2025-26,false,,8511.0,5889.0,48.0,6.0,0.0,0.0,0.6919280930560451,1557.4220465524813
RBT,202504,2025-04-01,2025-26,false,,35586.0,19621.0,1613.0,280.0,31.0,0.0,0.5513685157084247,1368.1871309055118
RCD,202504,2025-04-01,2025-26,false,,20824.0,14653.0,1.0,0.0,0.0,0.0,0.7036592393392239,1141.5414976428024
REM,202504,2025-04-01,2025-26,false,,71230.0,38268.0,3019.0,278.0,7.0,0.0,0.5372455426084515,1428.1389282642388
RGN,202504,2025-04-01,2025-26,false,,77355.0,40844.0,2977.0,19.0,0.0,0.0,0.5280072393510439,1502.2401059559436
RJC,202504,2025-04-01,2025-26,false,,31909.0,20640.0,504.0,11.0,1.0,0.0,0.6468394496850418,1132.456489026433
RKE,202504,2025-04-01,2025-26,false,,24535.0,15530.0,293.0,26.0,3.0,0.0,0.6329733034440596,1246.8428728967308
RL1,202504,2025-04-01,2025-26,false,,26090.0,11206.0,2768.0,1168.0,695.0,148.0,0.42951322345726334,4950.476262760427
RMC,202504,2025-04-01,2025-26,false,,38173.0,20964.0,1254.0,14.0,2.0,0.0,0.54918397820449,1209.230866700456
RN5,202504,2025-04-01,2025-26,false,,50934.0,29596.0,1421.0,61.0,3.0,,0.5810656928574234,1088.0148332646213
RW1,202504,2025-04-01,2025-26,false,,3961.0,3675.0,,,,,0.927796011108306,
