org_code,month_key,month_start,fy,month_name,days_in_month,is_winter,winter_label,is_summer,methodology_break,att_type1,att_type2,att_other,att_all,over4hr_type1,over4hr_all,dta_4to12hr,dta_12hr_plus,emadm_via_ae,type1_performance,alltype_performance,att_type1_per_day,type1_meets_95,type1_meets_interim
C82010,202104,2021-04-01,2021-22,April,30,false,,false,false,0.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
R1D,202104,2021-04-01,2021-22,April,30,false,,false,false,0.0,0.0,2254.0,2254.0,0.0,2.0,0.0,0.0,0.0,,0.9991126885536823,0.0,,
AQN04,202104,2021-04-01,2021-22,April,30,false,,false,false,0.0,0.0,1582.0,1582.0,0.0,5.0,0.0,0.0,0.0,,0.9968394437420987,0.0,,
RJE,202104,2021-04-01,2021-22,April,30,false,,false,false,13577.0,362.0,6651.0,20590.0,4645.0,4784.0,539.0,0.0,5630.0,0.6578772924799292,0.7676542010684798,452.56666666666666,false,false
RNU,202104,2021-04-01,2021-22,April,30,false,,false,false,0.0,0.0,2914.0,2914.0,0.0,131.0,0.0,0.0,0.0,,0.955044612216884,0.0,,
RYX,202104,2021-04-01,2021-22,April,30,false,,false,false,0.0,0.0,2678.0,2678.0,0.0,3.0,0.0,0.0,0.0,,0.9988797610156833,0.0,,
RH5,202104,2021-04-01,2021-22,April,30,false,,false,false,10821.0,0.0,6748.0,17569.0,1392.0,1464.0,43.0,0.0,3667.0,0.8713612420293873,0.9166714098696568,360.7,false,true
RNN,202104,2021-04-01,2021-22,April,30,false,,false,false,7293.0,0.0,1280.0,8573.0,1350.0,1350.0,191.0,0.0,2268.0,0.8148909913615796,0.8425288697072204,243.1,false,true
R0D,202104,2021-04-01,2021-22,April,30,false,,false,false,12583.0,1129.0,1584.0,15296.0,0.0,0.0,199.0,0.0,4289.0,1.0,1.0,419.43333333333334,true,true
R1H,202104,2021-04-01,2021-22,April,30,false,,false,false,21740.0,979.0,14713.0,37432.0,4913.0,5436.0,1925.0,4.0,7625.0,0.7740110395584177,0.8547766616798461,724.6666666666666,false,false
RW4,202104,2021-04-01,2021-22,April,30,false,,false,false,0.0,0.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RWW,202104,2021-04-01,2021-22,April,30,false,,false,false,7148.0,0.0,6205.0,13353.0,2079.0,2095.0,946.0,0.0,1982.0,0.7091494124230554,0.8431064180334007,238.26666666666668,false,false
DT301,202104,2021-04-01,2021-22,April,30,false,,false,false,0.0,0.0,1769.0,1769.0,0.0,2.0,0.0,0.0,0.0,,0.9988694177501414,0.0,,
Y04538,202104,2021-04-01,2021-22,April,30,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Y02428,202105,2021-05-01,2021-22,May,31,false,,false,false,0.0,0.0,854.0,854.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RGP,202105,2021-05-01,2021-22,May,31,false,,false,false,7174.0,0.0,0.0,7174.0,1520.0,1520.0,335.0,10.0,1699.0,0.7881237803178143,0.7881237803178143,231.41935483870967,false,true
C82009,202105,2021-05-01,2021-22,May,31,false,,false,false,0.0,0.0,394.0,394.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RNQ,202105,2021-05-01,2021-22,May,31,false,,false,false,8068.0,0.0,0.0,8068.0,0.0,0.0,534.0,0.0,2158.0,1.0,1.0,260.258064516129,true,true
DT301,202105,2021-05-01,2021-22,May,31,false,,false,false,0.0,0.0,1933.0,1933.0,0.0,2.0,0.0,0.0,0.0,,0.9989653388515262,0.0,,
RAN,202105,2021-05-01,2021-22,May,31,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
NNJ14,202105,2021-05-01,2021-22,May,31,false,,false,false,0.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RWW,202105,2021-05-01,2021-22,May,31,false,,false,false,8117.0,0.0,7697.0,15814.0,2245.0,2270.0,932.0,0.0,2225.0,0.7234199827522484,0.8564563045402808,261.83870967741933,false,false
Y02147,202105,2021-05-01,2021-22,May,31,false,,false,false,0.0,0.0,6969.0,6969.0,0.0,262.0,0.0,0.0,0.0,,0.9624049361457885,0.0,,
RCD,202105,2021-05-01,2021-22,May,31,false,,false,false,4832.0,0.0,552.0,5384.0,954.0,957.0,8.0,0.0,1205.0,0.802566225165563,0.8222511144130757,155.8709677419355,false,true
RBV,202105,2021-05-01,2021-22,May,31,false,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
RNU,202105,2021-05-01,2021-22,May,31,false,,false,false,0.0,0.0,2914.0,2914.0,0.0,131.0,0.0,0.0,0.0,,0.955044612216884,0.0,,
RBD,202105,2021-05-01,2021-22,May,31,false,,false,false,4524.0,0.0,0.0,4524.0,1164.0,1164.0,42.0,0.0,1601.0,0.7427055702917772,0.7427055702917772,145.93548387096774,false,false
NTV0W,202106,2021-06-01,2021-22,June,30,false,,true,false,0.0,0.0,2963.0,2963.0,0.0,138.0,0.0,0.0,0.0,,0.9534255821802228,0.0,,
NQT5H,202106,2021-06-01,2021-22,June,30,false,,true,false,0.0,0.0,539.0,539.0,0.0,2.0,0.0,0.0,0.0,,0.9962894248608535,0.0,,
NDJ,202106,2021-06-01,2021-22,June,30,false,,true,false,0.0,0.0,1423.0,1423.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
RY7,202106,2021-06-01,2021-22,June,30,false,,true,false,0.0,0.0,2928.0,2928.0,0.0,7.0,0.0,0.0,0.0,,0.9976092896174863,0.0,,
RCU,202106,2021-06-01,2021-22,June,30,false,,true,false,5606.0,0.0,282.0,5888.0,181.0,181.0,0.0,0.0,651.0,0.9677131644666429,0.9692595108695652,186.86666666666667,true,true
NNJ0H,202106,2021-06-01,2021-22,June,30,false,,true,false,0.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
